#GENE	COV-1-1	COV-10-1	COV-2-1	COV-3-1	COV-4-1	COV-5-1	COV-7-1	COV-8-1	THR-238	THR-303	THR-313	THR-337	THR-369	THR-399	THR-415	THR-417	THR-428	THR-432
TATDN1P1	3	0	2	0	0	1	0	0	0	3	2	0	0	1	0	5	0	0
TATDN2	93	123	76	103	141	135	207	280	130	62	55	8	108	57	70	72	79	67
TATDN2P1	62	40	25	1	48	0	53	26	114	173	17	39	51	119	75	45	93	21
TATDN2P2	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
TATDN2P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TATDN3	1458	200	252	531	262	135	316	217	137	867	504	74	63	168	104	155	118	321
TAX1BP1	10738	2862	3996	1285	2971	698	4920	2990	6352	5806	7060	5476	2587	6482	3604	6019	5892	5722
TAX1BP3	579	1673	1936	533	1514	124	1877	1182	2351	2016	1628	485	1103	1234	1423	1302	1840	984
TAZ	24	90	112	61	101	27	302	126	98	21	46	34	101	78	28	68	28	20
TBATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D1	888	832	1248	990	1385	278	582	1193	1026	484	678	573	636	650	520	313	442	639
TBC1D10A	11	1	0	0	0	0	10	9	0	13	6	18	15	0	0	0	0	10
TBC1D10B	64	105	207	18	257	108	240	159	244	177	49	78	251	88	69	87	160	16
TBC1D10C	34	37	0	19	0	0	146	62	244	36	62	111	13	10	17	82	36	99
TBC1D12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	17	51
TBC1D13	4044	3675	5422	1063	8389	788	5615	2285	5094	2896	2011	1595	2254	1897	1438	1734	3033	1164
TBC1D14	368	518	361	23	160	3	544	41	1031	593	326	273	472	518	512	448	856	297
TBC1D15	8988	3461	3173	1570	3700	762	8978	2357	9514	16864	8766	12219	5422	13844	12818	8877	8064	11464
TBC1D16	0	0	14	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
TBC1D17	261	340	379	86	263	53	327	113	452	340	197	201	297	318	234	160	362	133
TBC1D19	4	0	15	47	0	4	0	3	0	0	0	45	2	0	0	3	42	0
TBC1D2	0	0	0	5	28	0	41	8	60	108	0	28	36	1	60	0	14	13
TBC1D20	1840	1444	1478	679	1944	475	1722	1612	1702	2342	1117	460	934	1115	948	711	1591	710
TBC1D21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	822	373	540	443	672	92	724	362	1502	756	745	176	737	473	375	419	595	300
TBC1D22A-AS1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
TBC1D22B	88	32	46	0	17	30	63	2	0	35	25	0	0	7	23	3	6	1
TBC1D23	1976	1234	1508	757	1390	338	1923	900	2243	4900	2115	1013	943	2139	1329	2268	1899	1658
TBC1D24	8	19	21	76	4	28	24	20	6	2	3	0	3	16	0	9	12	20
TBC1D25	1095	1502	1382	374	1669	204	1364	506	2199	1998	1277	852	1132	1404	1424	1440	1602	592
TBC1D26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D27P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D29P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D2B	0	0	0	0	0	0	17	0	61	0	0	0	0	0	16	0	0	3
TBC1D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0
TBC1D31	52	24	1	0	0	1	5	68	22	1	76	105	2	18	102	13	34	14
TBC1D32	0	0	0	0	0	0	1	3	0	0	0	0	0	2	21	0	18	0
TBC1D3B	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0
TBC1D3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3D	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TBC1D3E	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3G	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
TBC1D3H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3L	0	0	24	3	1	0	23	15	11	23	7	0	0	3	7	2	2	1
TBC1D3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P1-DHX40P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P5	0	0	0	4	0	0	0	0	0	34	0	0	19	0	0	0	0	0
TBC1D3P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D4	233	5	24	20	49	21	5	1	59	0	0	61	4	15	71	0	2	38
TBC1D5	1724	421	1141	970	939	475	1101	703	1013	540	857	811	449	725	528	617	1095	746
TBC1D7	787	542	584	386	631	88	606	464	711	805	320	84	356	218	181	198	212	283
TBC1D8	0	0	19	0	0	3	0	0	85	0	0	58	0	0	11	0	2	54
TBC1D8-AS1	0	0	21	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TBC1D8B	0	0	115	0	46	0	46	10	1	0	0	0	0	0	1	28	13	0
TBC1D9	3	12	0	0	0	0	58	15	100	0	19	60	35	0	76	56	16	23
TBC1D9B	2821	4663	5796	2119	6811	991	7261	2524	5091	2482	2743	1861	1582	2202	2107	1648	3291	1629
TBCA	213	56	100	458	63	374	185	147	100	83	70	171	29	16	36	91	38	84
TBCAP1	7	0	0	2	0	3	0	1	0	1	0	6	0	0	0	0	0	0
TBCAP2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBCAP3	0	3	1	0	4	0	0	2	0	0	6	21	0	0	4	0	0	0
TBCB	2145	1990	2546	2137	2621	467	2210	3546	1833	1276	1106	518	1297	1128	941	1386	1262	648
TBCC	5	13	0	4	0	0	45	7	68	78	8	30	36	19	15	0	30	15
TBCCD1	0	0	0	2	0	1	4	0	26	0	0	0	0	22	0	12	17	0
TBCD	88	120	303	100	239	41	252	102	169	96	84	28	43	41	14	18	69	96
TBCE	60	13	44	9	38	0	34	24	72	140	15	7	15	22	33	46	62	50
TBCEL	189	68	57	10	115	26	114	39	292	284	245	235	127	310	262	159	264	127
TBCK	257	2	41	46	202	17	439	24	168	214	145	122	53	32	32	93	204	203
TBILA	0	1	0	11	1	0	29	0	21	0	0	0	1	13	10	0	0	0
TBK1	870	184	314	111	161	22	425	135	282	2510	1174	171	120	56	196	425	516	354
TBKBP1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
TBL1X	612	317	603	337	1629	167	742	191	382	40	29	94	52	129	1	10	82	112
TBL1XR1	3113	1931	3084	2228	2985	948	6640	3281	7850	6894	8471	4852	2300	6922	6453	7646	9542	8642
TBL1XR1-AS1	0	0	0	0	0	0	0	0	0	2	3	0	6	0	0	0	0	0
TBL1Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBL1YP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TBL2	0	21	19	12	33	0	81	0	1	12	25	1	4	13	31	0	12	26
TBL3	0	0	29	3	2	0	88	1	105	0	15	0	32	7	0	0	0	34
TBP	10	35	23	32	0	0	52	6	1	46	82	0	10	43	0	13	21	33
TBPL1	7057	2177	5755	2613	3319	1525	3619	3102	3155	15550	10075	2567	1619	2749	3186	3759	2684	2471
TBPL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TBR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBRG1	728	379	716	190	451	92	475	219	396	368	498	204	257	364	303	327	371	227
TBRG4	2	0	2	0	0	24	144	16	36	61	0	0	0	23	0	9	51	33
TBX1	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0
TBX10	16	0	17	0	0	2	0	1	21	0	0	0	0	0	44	0	5	0
TBX15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TBX18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX18-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX19	34	31	5	0	61	4	0	22	17	104	34	106	61	31	68	10	67	28
TBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX2-AS1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
TBX20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX21	0	6	0	0	0	0	0	0	42	43	0	53	0	12	0	13	24	10
TBX22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	24
TBX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX5	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX6	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TBXA2R	1953	1911	2867	894	2451	790	2953	1323	4098	3055	2354	1289	2413	2148	1945	1296	2806	952
TBXAS1	4135	3079	3626	1585	3294	1007	4031	2156	5795	7449	3001	1439	3884	3785	2093	2463	3914	1691
TBXT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC2N	3531	3585	2697	2931	3480	1701	7369	4165	8175	19088	13391	9023	2965	8911	7186	9314	9137	8695
TCAF1	13	4	4	5	9	0	20	7	11	18	16	33	10	0	0	17	34	15
TCAF1P1	0	0	0	0	0	0	2	0	0	8	2	1	0	0	0	0	1	1
TCAF2	0	2	0	0	0	2	0	5	0	0	0	0	0	0	0	26	33	0
TCAF2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAF2P1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCAIM	179	69	221	176	175	277	133	238	192	322	144	84	61	126	216	143	105	393
TCAM1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEA1	3595	1119	2044	996	1927	239	2282	1428	3802	4304	3545	2787	1927	2265	2280	1884	3011	3816
TCEA1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEA1P2	79	14	24	14	26	2	19	21	34	38	34	29	16	29	19	10	20	36
TCEA1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEA1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEA2	74	134	79	166	96	49	104	182	128	91	82	118	112	129	53	96	131	68
TCEA3	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0
TCEAL1	54	28	27	88	78	47	222	198	122	208	135	106	102	60	12	49	80	33
TCEAL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
TCEAL3	258	145	173	75	277	139	149	232	125	136	151	99	193	215	109	106	155	103
TCEAL3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEAL4	265	178	270	217	196	128	198	271	195	548	102	76	240	169	185	349	228	325
TCEAL4P1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
TCEAL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEAL6	1	0	0	1	0	0	0	1	0	0	0	0	1	1	2	0	0	1
TCEAL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
TCEAL8	821	1005	1569	2960	1467	482	3273	3471	2802	3876	2050	945	1124	1785	1788	2724	2049	2175
TCEAL9	1303	531	748	2480	1360	621	1560	1792	611	1397	971	618	182	412	617	603	630	736
TCEANC	149	14	22	0	30	9	92	5	40	266	26	0	55	25	9	60	40	42
TCEANC2	2	6	20	14	23	0	1	24	42	64	43	0	0	22	0	7	20	47
TCERG1	0	6	43	18	0	34	40	8	140	117	18	153	22	24	50	8	4	30
TCERG1L	0	0	0	18	0	0	55	0	0	0	0	0	0	0	0	0	3	1
TCERG1L-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF12	556	357	414	179	709	133	828	241	403	478	359	496	227	259	344	378	627	277
TCF15	0	0	0	1	0	35	2	2	1	10	0	2	0	0	5	0	1	9
TCF19	96	109	152	194	318	90	251	213	440	696	165	210	701	534	513	305	533	265
TCF20	15	7	18	91	51	137	28	89	57	9	10	2	59	11	6	9	26	12
TCF21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF23	5	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
TCF24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TCF25	1042	773	921	379	1620	153	1382	398	619	845	861	393	469	590	230	541	656	298
TCF3	11	4	0	9	0	2	28	0	8	0	1	18	0	0	0	0	4	10
TCF3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF4	796	192	583	645	631	343	734	230	1519	642	300	475	447	792	293	772	596	672
TCF4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF4-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7	1	25	0	0	0	0	0	0	15	48	1	31	5	0	10	0	0	15
TCF7L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
TCF7L1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF7L2	24	3	33	12	2	7	31	2	60	11	1	9	0	2	0	0	1	89
TCFL5	24	1	1	0	23	0	16	6	0	16	0	0	0	1	0	2	4	5
TCHH	38	0	60	7	11	7	0	2	75	0	22	51	0	3	0	1	16	0
TCHHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCHP	0	0	3	0	38	6	20	18	1	2	36	63	1	1	1	19	2	4
TCIM	0	0	19	0	0	0	9	21	3	0	29	12	0	11	0	10	0	30
TCIRG1	13	83	75	32	80	9	474	39	89	23	22	18	0	17	27	0	17	60
TCL1A	0	0	0	0	0	0	32	0	211	21	0	0	0	26	11	38	34	408
TCL1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCL6	0	0	1	0	0	0	1	1	26	0	0	0	14	0	0	1	0	7
TCN1	0	0	47	85	0	18	585	140	3	49	49	33	0	0	16	0	0	1
TCN2	0	0	0	0	0	0	29	140	0	1	17	0	0	0	1	0	0	1
TCOF1	1	3	0	1	0	1	34	1	33	0	0	0	0	26	0	0	7	27
TCP1	1525	491	803	302	859	264	1310	680	890	965	786	747	552	729	829	530	793	781
TCP10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TCP10L	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP10L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP11	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TCP11L1	144	13	67	1	0	27	266	54	81	155	37	109	28	32	34	25	38	34
TCP11L2	47	23	23	16	4	5	11	6	29	0	29	54	0	2	5	0	18	71
TCP11X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP11X2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP11X3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP1P1	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	1	0	3
TCP1P3	4	0	2	0	1	2	1	0	10	0	0	0	1	3	0	3	1	10
TCTA	6082	5741	9447	2053	8455	794	7468	4116	7975	4867	3398	1956	3496	3900	3081	2895	5319	2767
TCTE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTE3	0	0	0	0	0	0	17	3	0	0	0	0	17	0	30	8	1	0
TCTEX1D1	501	130	116	362	394	18	717	244	439	454	252	354	210	238	143	501	239	725
TCTEX1D2	0	0	6	21	4	26	2	11	0	0	1	0	0	0	0	0	2	0
TCTEX1D4	0	0	0	3	0	0	10	6	11	0	11	0	0	1	0	0	0	0
TCTN1	0	17	9	0	0	0	1	41	0	0	0	0	0	0	0	0	4	0
TCTN2	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	7	0
TCTN3	0	0	0	0	0	0	0	0	46	23	2	0	0	0	0	0	0	0
TDG	32	28	121	56	64	33	123	90	33	111	74	66	39	22	41	107	169	92
TDGF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGF1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGF1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
TDGF1P4	0	6	0	29	7	0	0	0	48	0	0	3	22	10	12	39	10	31
TDGF1P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGF1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGF1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDGP1	0	0	1	0	1	0	0	2	0	0	2	0	0	0	0	0	1	0
TDH	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
TDO2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
TDP1	9	7	0	0	0	0	48	38	20	0	6	0	18	39	1	14	59	34
TDP2	2563	786	1398	760	1569	313	2349	695	1847	2607	1366	1403	471	1748	1195	2199	1831	2582
TDRD1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
TDRD10	15	0	21	19	22	0	0	0	70	74	0	0	64	1	39	14	6	9
TDRD12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TDRD15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDRD3	54	4	35	89	11	70	140	94	34	121	22	13	15	69	36	92	48	103
TDRD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDRD6	15	0	22	0	11	0	42	0	26	0	0	19	0	10	28	0	4	0
TDRD7	4	17	56	11	38	6	41	41	103	39	2	32	0	27	50	60	30	92
TDRD9	0	0	31	5	63	0	75	60	246	47	86	0	38	10	0	18	48	76
TDRG1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDRKH	351	268	281	161	207	34	33	7	252	182	171	44	73	125	255	68	210	53
TDRKH-AS1	5	3	0	0	0	0	0	4	0	0	8	0	0	0	2	12	1	0
TDRP	4256	5405	3338	2001	4699	448	7716	1711	11022	10152	8521	5448	3871	10502	6959	12409	5570	7269
TEAD1	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
TEAD2	5	0	0	5	15	9	0	2	0	0	0	0	0	0	0	0	1	0
TEAD3	0	13	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0
TEAD4	0	0	0	0	0	0	35	0	0	0	0	5	0	1	0	8	0	0
TEC	138	115	111	54	134	22	241	159	162	931	615	74	63	134	22	29	274	16
TECPR1	103	72	75	44	75	40	94	59	196	143	69	0	91	108	37	204	182	37
TECPR2	781	1078	253	472	3623	277	1867	109	607	1082	2740	1474	1730	3064	1306	2271	4680	1322
TECR	901	805	1458	522	883	28	1137	1431	590	302	301	283	280	328	239	237	439	282
TECRL	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
TECRP1	1	3	12	17	11	0	6	9	6	1	3	1	3	2	0	0	3	3
TECRP2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TECTA	0	0	12	0	0	5	0	2	101	0	61	0	0	57	38	48	14	15
TECTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEDC1	0	16	10	0	0	0	17	0	0	5	0	0	0	12	0	12	11	4
TEDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEDDM1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEDDM2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEF	30	0	0	0	14	0	3	1	0	0	0	0	0	1	17	6	8	0
TEFM	0	5	0	0	0	0	26	0	0	0	0	0	0	8	15	0	3	12
TEK	124	0	14	0	0	0	4	3	0	8	1	25	0	19	7	33	18	0
TEKT1	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0
TEKT2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
TEKT3	0	0	0	0	0	0	12	2	0	19	0	0	0	0	0	0	0	0
TEKT4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TEKT4P2	152	18	41	32	27	8	30	23	3	4	32	34	25	58	78	82	66	33
TEKT4P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEKT5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TELO2	22	106	45	14	44	0	160	17	130	45	64	59	49	31	53	41	49	55
TEMN3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
TEN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEN1-CDK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TENM1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
TENM2	0	0	0	0	0	0	6	0	0	0	0	5	2	0	0	0	0	0
TENM3	0	0	0	0	0	8	0	0	0	0	0	12	0	0	0	4	0	0
TENM3-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TENM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENT2	447	122	428	185	54	100	432	237	461	303	436	248	108	167	422	197	362	719
TENT4A	26	8	1	35	5	6	45	22	27	12	12	6	2	15	16	0	16	13
TENT4B	0	8	19	1	0	46	15	22	76	90	0	0	14	26	26	0	22	33
TENT5A	0	2	0	31	0	7	93	17	173	0	45	20	2	29	0	9	27	68
TENT5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENT5C	4139	2077	3242	967	3028	876	2832	611	8002	4507	4117	2103	4861	6737	4154	3766	6823	2535
TENT5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEP1	11	26	10	15	79	24	35	21	55	23	99	25	3	57	11	25	82	44
TEPP	21	2	0	65	0	0	0	44	8	1	12	6	16	13	11	10	38	10
TEPSIN	0	3	4	0	1	22	0	2	11	3	0	0	31	10	0	8	3	2
TERB1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
TERB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF1	152	17	12	31	23	3	131	54	123	74	79	1	34	100	9	35	74	69
TERF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF1P2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TERF1P3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF1P4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TERF1P5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TERF1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF1P7	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
TERF2	142	146	79	122	47	49	82	76	343	167	216	57	148	151	207	90	66	118
TERF2IP	8703	5066	8690	3638	8920	1107	10891	4840	10018	10574	8245	4910	4644	6927	5387	5957	7814	3595
TERT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TES	104	19	0	0	17	63	118	16	529	149	7	114	64	66	126	72	80	496
TESC	307	185	194	386	521	172	309	166	354	629	290	87	58	268	154	246	378	234
TESC-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TESK1	127	79	114	56	188	53	194	136	92	51	54	26	13	38	27	38	49	43
TESK2	0	50	54	15	0	0	30	23	53	74	12	0	66	16	39	34	40	12
TESMIN	0	0	0	9	0	0	20	5	0	1	0	0	0	4	0	0	0	0
TESPA1	26	143	2203	532	757	229	638	377	3487	570	1023	1713	1343	175	718	252	950	1656
TET1	55	42	24	1	21	8	11	21	7	37	18	15	46	30	105	0	7	131
TET1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TET2	1355	632	1130	371	808	230	1272	568	1368	1957	726	573	575	1095	809	1035	1329	862
TET2-AS1	0	0	0	5	0	0	15	0	0	0	2	0	0	0	0	0	0	0
TET3	12	3	1	14	37	0	4	12	6	0	0	0	0	0	1	1	13	13
TEX10	421	29	40	118	51	6	155	55	37	586	160	24	29	58	1	50	53	81
TEX101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
TEX11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TEX12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX13A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX13B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX13C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX13D	0	0	0	2	0	0	0	9	0	0	17	0	0	0	0	0	0	14
TEX14	179	54	51	1	56	5	0	8	122	443	86	102	50	83	20	77	36	29
TEX15	49	0	10	1	3	0	2	17	4	19	30	0	0	77	99	0	29	0
TEX19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX2	751	512	588	292	730	91	637	160	1337	661	870	347	717	690	470	594	677	285
TEX21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX22	0	0	0	1	10	0	0	0	0	3	0	0	2	0	1	2	1	0
TEX26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX26-AS1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX261	132	43	118	36	153	87	202	136	171	177	203	0	48	138	127	109	222	68
TEX264	165	107	134	335	206	98	175	318	70	115	127	15	39	61	18	58	182	35
TEX28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX28P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX28P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX29	0	0	0	20	0	0	0	0	0	0	2	0	0	5	0	4	3	0
TEX30	95	13	18	35	47	2	49	80	18	107	180	0	1	49	55	70	29	111
TEX33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
